MANDT,VBELN,POSNR,MATNR,ARKTX,KWMENG,VRKME,NETPR,NETWR,WERKS,LGORT,PSTYV,ABGRU
100,5000000556,000010,MAT00058,Office Chair 15,38,EA,4891.17,185864.46,A100,0002,TAN,
100,5000000556,000020,MAT00038,Office Chair 10,17,Each,4528.32,76981.44,A100,0003,TAN,
100,5000000556,000030,MAT00059,Pallet 15,9,EA,230.91,2078.19,C100,0001,TAN,
100,5000000557,000010,MAT00018,Filing Cabinet 5,27,EA,3251.67,87795.09,X999,0001,TAN,
100,5000000557,000020,MAT00063,Packing Tape 16,57,EA,,40455.75,C100,0002,TAN,
100,5000000558,000010,MAT00028,Safety Gloves 7,53,EA,,342435.12,A100,0003,TAN,
100,5000000558,000020,MAT00005,USB-C Dock 2,17,EA,6368.66,108267.22,C100,0001,TAN,
100,5000000558,000030,MAT00050,Filing Cabinet 13,27,EA,9356.21,252617.67,G100,0002,TAN,
100,5000000558,000040,MAT00071,Pallet 18,34,EA,887.8,30185.2,G100,0001,TAN,
100,5000000558,000050,MAT00070,Meeting Table 18,28,EA,5916.24,165654.72,G100,0002,TAN,
100,5000000559,000010,MAT00043,Carton Box 11,6,EA,595.72,3574.32,G100,0002,TAN,
100,5000000559,000020,MAT00049,Laptop 15 Inch 13,16,EA,13668.08,218689.28,C100,0003,TAN,
100,5000000559,000030,MAT00062,Office Chair 16,23,EA,16539.33,380404.59,A100,0003,TAN,
100,5000000560,000010,MAT00025,Barcode Scanner 7,6,EA,,132455.88,C100,0003,TAN,
100,5000000560,000020,MAT99999,USB-C Dock 11,27,EA,16762.85,452596.95,A100,0001,TAN,
100,5000000560,000030,MAT00019,Carton Box 5,4,EA,978.06,3912.24,G100,0003,TAN,
100,5000000561,000010,MAT00004,Industrial Lubricant 1,46,EA,4440.16,204247.36,C100,0002,TAN,
100,5000000561,000020,MAT00039,Carton Box 10,14,EA,375.23,6303.86,C100,0001,TAN,
100,5000000561,000030, MAT00075,Carton Box 19,2,EA,937.86,1875.72,C100,0003,TAN,
100,5000000562,000010,MAT00063,Packing Tape 16,-5,EA,748.7,43424.6,A100,0002,TAN,
100,5000000562,000020,MAT00079,Packing Tape 20,34,EA,52.61,1788.74,G100,0003,TAN,
100,5000000562,000030,MAT00077,Business Monitor 20,48,EA,4717.78,226453.44,A100,0001,TAN,
100,5000000562,000040,mat00041,USB-C Dock 11,32,EA,16488.43,527629.76,G100,0002,TAN,
100,5000000563,000010,MAT00048,Safety Helmet 12,6,EA,1859.83,11158.98,A100,0001,TAN,
100,5000000563,000020,MAT99999,Business Monitor 9,-5,EA,23247.58,906655.62,G100,0001,TAN,
100,5000000564,000010,MAT00033,Business Monitor 9,11,EA,25927.45,285201.95,A100,0003,TAN,
100,5000000564,000020,MAT00004,Industrial Lubricant 1,55,EA,4572.36,251479.8,A100,0002,TAN,
100,5000000565,000010,MAT00065,Wireless Keyboard 17,1,EA,5032.06,5032.06,C100,0003,TAN,
100,5000000566,000010,MAT00068,Safety Gloves 17,45,EA,7223.57,325060.65,C100,0001,TAN,
100,5000000566,000020,MAT00025,Barcode Scanner 7,18,PC,19865.65,357581.7,G100,0002,TAN,
100,5000000566,000030,MAT00005 ,USB-C Dock 2,31,EA,5872.84,182058.04,C100,0002,TAN,
100,5000000566,000040,MAT00018,Filing Cabinet 5,12,EA,3410.83,40929.96,A100,0002,TAN,
100,5000000566,000050,MAT00008,Industrial Lubricant 2,17,EA,6950.68,118161.56,A100,0002,TAN,
100,5000000567,000010,MAT00067,Stretch Film 17,14,EA,685.54,9597.56,A100,0003,TAN,
100,5000000568,000010,MAT99999,Safety Helmet 13,53,EA,5606.5,297144.5,G100,0001,TAN,
100,5000000568,000020,MAT00022,Office Chair 6,20,EA,6512.7,130254.0,A100,0003,TAN,
100,5000000568,000030,MAT00078,Filing Cabinet 20,22,EA,9407.53,206965.66,G100,0001,TAN,
100,5000000568,000040,MAT00009,Business Monitor 3,19,EA,40106.06,762015.14,C100,0001,TAN,
100,5000000569,000010,MAT00027,Packing Tape 7,58,EA,857.49,49734.42,C100,0002,TAN,
100,5000000569,000020,MAT00007,Stretch Film 2,42,EA,862.61,36229.62,A100,0003,TAN,
100,5000000569,000030,MAT00025,Barcode Scanner 7,42,EA,18576.02,780192.84,C100,0002,TAN,
100,5000000569,000040,MAT00034,Desk Lamp 9,32,EA,9297.26,297512.32,G100,0001,TAN,
100,5000000569,000050,MAT00037,Business Monitor 10,35,EA,12414.85,434519.75,C100,0003,TAN,
100,5000000570,000010,MAT00046,Meeting Table 12,12,EA,15587.8,187053.6,A100,0001,TAN,
100,5000000570,000020,MAT00026,Filing Cabinet 7,52,EA,9360.02,486721.04,C100,0002,TAN,
100,5000000571,000010,MAT00033,Business Monitor 9,49,EA,24260.63,1188770.87,C100,0003,TAN,
100,5000000571,000020,MAT00004,Industrial Lubricant 1,15,EA,4710.12,70651.8,A100,0003,TAN,
100,5000000572,000010,MAT00046,Meeting Table 12,22,EA,16247.06,357435.32,G100,0001,TAN,
100,5000000572,000020,MAT00062 ,Office Chair 16,57,EA,14142.7,806133.9,C100,0001,TAN,
100,5000000573,000010,MAT00066,Standing Desk 17,4,EA,4568.12,18272.48,A100,0001,TAN,
100,5000000573,000020,MAT00071,Pallet 18,47,EA,869.75,40878.25,C100,0002,TAN,
100,5000000574,000010,MAT00044,Tool Kit 11,0,EA,5403.63,221548.83,A100,0002,TAN,
100,5000000575,000010,MAT00072,Safety Gloves 18,54,EA,4439.87,239752.98,A100,0003,TAN,
100,5000000576,000010,MAT00061,Business Monitor 16,42,EA,14328.84,601811.28,C100,0002,TAN,
100,5000000577,000010,MAT00033,Business Monitor 9,21,EA,23032.62,483685.02,C100,0003,TAN,
100,5000000577,000020,MAT00026,Filing Cabinet 7,10,EA,11249.77,112497.7,A100,0003,TAN,
100,5000000578,000010,MAT00004,Industrial Lubricant 1,9,EA,4386.81,39481.29,C100,0003,TAN,
100,5000000579,000010,MAT00015,Carton Box 4,27,EA,187.76,5069.52,A100,0001,TAN,
100,5000000580,000010,MAT00008,Industrial Lubricant 2,60,EA,6025.49,361529.4,G100,0003,TAN,
100,5000000580,000020,MAT00073,USB-C Dock 19,11,EA,6027.57,66303.27,A100,0001,TAN,
100,5000000580,000030,MAT00067,Stretch Film 17,5,ea,740.35,3701.75,C100,0001,TAN,
100,5000000580,000040,MAT00059,Pallet 15,56,EA,228.94,12820.64,G100,0001,TAN,
100,5000000581,000010,MAT00019,Carton Box 5,37,EA,856.66,31696.42,G100,0001,TAN,
100,5000000581,000020,MAT00036,Safety Gloves 9,3,EA,2726.84,8180.52,C100,0003,TAN,
100,5000000581,000030,MAT00005,USB-C Dock 2,41,EA,5614.48,230193.68,A100,0003,TAN,
100,5000000581,000040,MAT00055,Packing Tape 14,35,EA,1301.73,45560.55,G100,0002,TAN,
100,5000000581,000050,MAT00007,Stretch Film 2,8,EA,784.94,6279.52,A100,0001,TAN,
100,5000000582,000010,MAT00076,Industrial Lubricant 19,14,EA,2345.51,32837.14,G100,0002,TAN,
100,5000000582,000020,MAT00005,USB-C Dock 2,59,EA,6203.74,366020.66,A100,0003,TAN,
100,5000000582,000030,MAT00003,Packing Tape 1,49,EA,,38813.88,G100,0002,TAN,
100,5000000582,000040,MAT00066,Standing Desk 17,43,EA,4437.6,190816.8,G100,0002,TAN,
100,5000000582,000050,MAT00053 ,USB-C Dock 14,36,EA,33110.26,1191969.36,G100,0003,TAN,
100,5000000583,000010,MAT00038,Office Chair 10,6,EA,4841.34,29048.04,A100,0003,TAN,
100,5000000583,000020,MAT00005,USB-C Dock 2,23,EA,6379.66,220098.27,C100,0003,TAN,
100,5000000583,000030,MAT00048,Safety Helmet 12,1,EA,1848.9,1848.9,C100,0001,TAN,
100,5000000583,000040,MAT00060,Tool Kit 15,29,EA,1831.45,53112.05,C100,0001,TAN,
100,5000000584,000010,MAT99999,Tool Kit 15,50,EA,2041.61,102080.5,G100,0001,TAN,
100,5000000584,000020,MAT00012,Drill Bit Set 3,6,EA,4890.24,29341.44,G100,0003,TAN,
100,5000000585,000010,MAT00058,Office Chair 15,55,EA,4999.99,274999.45,A100,0002,TAN,
100,5000000585,000020,MAT00059,Pallet 15,16,EA,262.58,4201.28,G100,0003,TAN,
100,5000000586,000010,MAT00051,Bubble Wrap 13,46,EA,813.66,37428.36,A100,0003,TAN,
100,5000000586,000020,MAT00067,Stretch Film 17,33,EA,751.62,24803.46,G100,0001,TAN,
100,5000000586,000030,MAT00046,Meeting Table 12,-1,EA,18531.6,889516.8,G100,0003,TAN,
100,5000000586,000040,MAT00066,Standing Desk 17,53,EA,4357.7,230958.1,G100,0003,TAN,
100,5000000586,000050,MAT00078,Filing Cabinet 20,28,EA,9830.75,275261.0,G100,0003,TAN,
100,5000000587,000010,MAT00061,Business Monitor 16,24,EA,13344.77,320274.48,A100,0001,TAN,
100,5000000588,000010,MAT00002,Desk Lamp 1,3,EA,7138.95,21416.85,A100,0003,TAN,
100,5000000588,000020,MAT00052,Safety Helmet 13,0,EA,6063.72,66700.92,C100,0001,TAN,
100,5000000588,000030,MAT00067,Stretch Film 17,18,EA,778.34,14010.12,C100,0002,TAN,
100,5000000588,000040,MAT00022,Office Chair 6,5,EA,7055.84,52918.8,G100,0003,TAN,
100,5000000588,000050,MAT00076,Industrial Lubricant 19,53,EA,2261.89,119880.17,,0002,TAN,
100,5000000589,000010,MAT00070,Meeting Table 18,59,EA,5168.04,304914.36,A100,0002,TAN,
100,5000000589,000020,MAT00058,Office Chair 15,50,EA,4336.23,216811.5,G100,0003,TAN,
100,5000000589,000030,MAT00027,Packing Tape 7,6,EA,876.98,5261.88,C100,0002,TAN,
100,5000000589,000040,MAT00051,Bubble Wrap 13,46,EA,922.78,42447.88,G100,0001,TAN,
100,5000000590,000010,mat00035,Carton Box 9,33,ea,306.09,10100.97,C100,0003,TAN,
100,5000000590,000020,MAT00061,Business Monitor 16,39,EA,16266.53,634394.67,A100,0001,TAN,
100,5000000591,000010,MAT00027,Packing Tape 7,45,EA,916.86,41258.7,C100,0002,TAN,
100,5000000591,000020,MAT00004,Industrial Lubricant 1,9,EA,4157.99,37421.91,A100,0001,TAN,
100,5000000592,000010,MAT00058,Office Chair 15,54,EA,4375.33,236267.82,G100,0002,TAN,
100,5000000592,000020,MAT00001,Barcode Scanner 1,23,PC,9977.58,275381.21,G100,0001,TAN,
100,5000000592,000030,MAT00041,USB-C Dock 11,40,EA,14160.94,566437.6,A100,0003,TAN,
100,5000000592,000040,MAT00017,USB-C Dock 5,37,EA,2643.22,97799.14,A100,0002,TAN,
100,5000000592,000050,MAT00031,Packing Tape 8,23,EA,143.3,3295.9,A100,0002,TAN,
100,5000000593,000010,MAT00080,Tool Kit 20,33,EA,2501.36,82544.88,C100,0002,TAN,
100,5000000593,000020,MAT00013,Business Monitor 4,35,EA,34301.54,1200553.9,C100,0002,TAN,
100,5000000594,000010,MAT00026,Filing Cabinet 7,29,EA,10425.78,302347.62,A100,0001,TAN,
100,5000000594,000020,MAT00043,Carton Box 11,46,EA,668.52,46127.88,C100,0001,TAN,
100,5000000594,000030,MAT00012,Drill Bit Set 3,45,EA,4537.5,204187.5,C100,0002,TAN,
100,5000000595,000010,MAT00003,Packing Tape 1,24,EA,829.9,19917.6,G100,0002,TAN,
100,5000000595,000020,MAT00064,Drill Bit Set 16,48,EA,3034.7,145665.6,C100,0001,TAN,
100,5000000595,000030,MAT00020,Tool Kit 5,35,ea,3745.38,131088.3,C100,0002,TAN,
100,5000000596,000010,MAT00011,Bubble Wrap 3,20,EA,27.76,555.2,G100,0003,TAN,
100,5000000596,000020,MAT00006 ,Meeting Table 2,42,EA,11514.95,483627.9,C100,0002,TAN,
100,5000000596,000030,MAT00036,Safety Gloves 9,38,EA,2712.87,103089.06,A100,0003,TAN,
100,5000000596,000040,MAT00002,Desk Lamp 1,1,EA,8338.39,8338.39,A100,0001,TAN,
100,5000000597,000010,MAT00070,Meeting Table 18,58,EA,5615.62,325705.96,C100,0001,TAN,
100,5000000598,000010, MAT00068,Safety Gloves 17,11,EA,6876.92,75646.12,A100,0003,TAN,
100,5000000599,000010,MAT00078,Filing Cabinet 20,49,EA,8695.42,340860.46,A100,0003,TAN,
100,5000000599,000020,MAT00032,Safety Helmet 8,33,EA,318.3,10503.9,C100,0003,TAN,
100,5000000599,000030,MAT00016,Safety Helmet 4,9,EA,269.22,2422.98,A100,0002,TAN,
100,5000000600,000010,MAT00017,USB-C Dock 5,12,EA,2823.96,33887.52,A100,0001,TAN,
100,5000000600,000020,MAT00066,Standing Desk 17,37,EA,4827.92,178633.04,C100,0003,TAN,
100,5000000600,000030,MAT00064,Drill Bit Set 16,30,EA,2916.48,87494.4,C100,0002,TAN,
100,5000000600,000040,MAT00049,Laptop 15 Inch 13,13,EA,11504.41,149557.33,G100,0002,TAN,
100,5000000068,000010,MAT00027,Packing Tape 7,49,EA,781.35,38286.15,A100,0003,TAN,
100,5000000059,000020,MAT00039,Carton Box 10,29,EA,373.97,10845.13,C100,0002,TAN,
100,5000000465,000010,MAT00046 ,Meeting Table 12,44,EA,18763.48,825593.12,A100,0002,TAN,
100,5000000348,000020,MAT00006,Meeting Table 2,7,EA,13977.7,97843.9,c100,0002,TAN,
100,5000000442,000020,MAT00071,Pallet 18,22,EA,751.31,16528.82,C100,0003,TAN,
100,5000000422,000020,MAT00014,Filing Cabinet 4,44,EA,11216.36,493519.84,A100,0003,TAN,
100,5000000104,000010,MAT00058,Office Chair 15,22,EA,4241.73,93318.06,G100,0001,TAN,
100,5000000571,000010,MAT00033,Business Monitor 9,49,EA,24260.63,1188770.87,C100,0003,TAN,
100,5000000349,000030,MAT00069,USB-C Dock 18,21,EA,36289.31,762075.51,A100,0001,TAN,
100,5000000379,000030,MAT00059,Pallet 15,9,EA,247.67,2229.03,G100,0003,TAN,
100,5000000564,000020,MAT00004,Industrial Lubricant 1,55,EA,4572.36,251479.8,A100,0002,TAN,
100,5000000298,000010,MAT00071,Pallet 18,17,EA,867.76,14751.92,A100,0003,TAN,
100,5000000073,000010,MAT00024,Tool Kit 6,55,EA,727.69,40022.95,C100,0001,TAN,
100,5000000241,000050,MAT00015,Carton Box 4,54,EA,175.01,9450.54,C100,0003,TAN,
100,5000000438,000050,MAT00034,Desk Lamp 9,5,EA,10122.02,50610.1,C100,0002,TAN,
100,5000000416,000050,MAT00028,Safety Gloves 7,-5,EA,5779.53,127149.66,C100,0003,TAN,
100,5000000558,000040,MAT00071,Pallet 18,34,EA,887.8,30185.2,G100,0001,TAN,
100,5000000551,000010,MAT00057,Wireless Keyboard 15,60,EA,34230.28,2053816.8,G100,0003,TAN,
100,5000000509,000040,MAT00062,Office Chair 16,26,EA,14013.99,364363.74,A100,0003,TAN,
100,5000000243,000020,MAT00024,Tool Kit 6,28,EA,693.83,19427.24,G100,0003,TAN,
100,5000000512,000030,MAT00014,Filing Cabinet 4,57,EA,11125.37,634146.09,G100,0003,TAN,
100,5000000073,000020,MAT00040,Drill Bit Set 10,47,EA,3237.45,152160.15,A100,0003,TAN,
100,5000000106,000020,MAT00054,Office Chair 14,12,EA,4827.28,57927.36,C100,0001,TAN,
100,5000000230,000030,MAT00057,Wireless Keyboard 15,31,EA,35486.75,1100089.25,A100,0001,TAN,
100,5000000461,000030,MAT00037,Business Monitor 10,55,EA,12393.45,681639.75,G100,0002,TAN,
100,5000000445,000020,MAT00018,Filing Cabinet 5,32,EA,3530.82,112986.24,G100,0002,TAN,
100,5000000452,000020,MAT00011,Bubble Wrap 3,9,EA,28.83,259.47,A100,0003,TAN,
100,5000000416,000040,MAT00026,Filing Cabinet 7,28,EA,9545.23,267266.44,A100,0002,TAN,
100,5000000059,000030,MAT00064,Drill Bit Set 16,43,Each,3046.0,130978.0,A100,0003,TAN,
100,5000000057,000020,MAT00026,Filing Cabinet 7,45,EA,9857.92,443606.4,C100,0003,TAN,
